,movieid,openDt,title,genre
0,1,1990,빽투더퓨쳐3,SF
1,2,1990,빽투더퓨쳐2,SF
2,3,1990,파리의여인,드라마
3,4,1990,끌로드부인,드라마
4,5,1990,죽은시인의사회,드라마
5,6,1990,황금광시대,어드벤처
6,7,1990,써커스,드라마
7,8,1990,살인광시대,드라마
8,9,1990,뉴욕의왕,코미디
9,10,1990,있잖아요비밀이에요,드라마
10,11,1990,시네마천국,드라마
11,12,1990,파업전야,드라마
12,13,1990,영심이,드라마
13,14,1990,꿈,멜로/로맨스
14,15,1990,우묵배미의사랑,멜로/로맨스
15,16,1990,아비정전,멜로/로맨스
16,17,1990,드라이빙미스데이지,드라마
17,18,1990,베어,드라마
18,19,1990,비정성시,드라마
19,20,1990,국두,드라마
20,21,1990,불같은약속,범죄
21,22,1990,콘돌,드라마
22,23,1990,사랑과영혼,드라마
23,24,1990,천장지구,액션
24,25,1990,미스틱피자,드라마
25,26,1990,여군외출,드라마
26,27,1990,홍두깨,멜로/로맨스
27,28,1990,마유미,드라마
28,29,1990,니키타,액션
29,30,1990,남부군,드라마
30,31,1990,코쿤,SF
31,32,1990,장군의아들,드라마
32,33,1990,추락하는것은날개가있다,멜로/로맨스
33,34,1990,그들도우리처럼,드라마
34,35,1990,나의사랑나의신부,드라마
35,36,1990,비오는날수채화,드라마
36,37,1990,땡칠이와쌍라이트,SF
37,38,1990,하이랜더,SF
38,39,1990,소오강호,SF
39,40,1990,단지그대가여자라는이유만으로,드라마
40,41,1990,누가붉은장미를꺾었나,드라마
41,42,1990,흑우블랙레인,드라마
42,43,1990,첩혈가두,액션
43,44,1990,천녀유혼2인간도,공포(호러)
44,45,1990,배트맨,액션
45,46,1990,마르셀리노,드라마
46,47,1990,누가로저래빗을모함했나,가족
47,48,1990,지존본색,액션
48,49,1990,닌자거북이,액션
49,50,1990,섹스거짓말그리고비디오테이프,드라마
50,51,1990,가면속의아리아,드라마
51,52,1990,모스키토코스트,드라마
52,53,1990,꼴찌부터일등까지우리반을찾습니다,드라마
53,54,1990,흑사회,드라마
54,55,1990,홍콩연자,멜로/로맨스
55,56,1990,나이트메어비치,공포(호러)
56,57,1990,프랜서,드라마
57,58,1990,포키스,코미디
58,59,1990,강시오복성,공포(호러)
59,60,1990,개인교수2,코미디
60,61,1990,패왕화,액션
61,62,1990,검은도시,범죄
62,63,1990,경천12시,액션
63,64,1990,공작왕2아수라,액션
64,65,1990,관동여협,액션
65,66,1990,구룡대부,액션
66,67,1990,구천동화방,사극
67,68,1990,귀신은사랑을못해,공포(호러)
68,69,1990,귀여운여도적,드라마
69,70,1990,귀여운여인,드라마
70,71,1990,그대눈물이마를때,멜로/로맨스
71,72,1990,그래가끔하늘을보자,드라마
72,73,1990,죽음의승부,액션
73,74,1990,금지된춤,드라마
74,75,1990,토탈리콜,SF
75,76,1990,꼭지딴,드라마
76,77,1990,꽃지,가족
77,78,1990,꿈꾸는식물,멜로/로맨스
78,79,1990,아팟치,액션
79,80,1990,신문,드라마
80,81,1990,소쩍궁탐정,전쟁
81,82,1990,사탄,공포(호러)
82,83,1990,청부살인,액션
83,84,1990,첫사랑,드라마
84,85,1990,마담엠마,액션
85,86,1990,라스트지고로,드라마
86,87,1990,용소자,액션
87,88,1990,대호출격2,액션
88,89,1990,너는나의황홀한지옥,멜로/로맨스
89,90,1990,뉴욕세남자와아기,코미디
90,91,1990,고스트바스터즈2,SF
91,92,1990,복수,액션
92,93,1990,슈퍼맨4,SF
93,94,1990,연분,드라마
94,95,1990,귀타귀90,공포(호러)
95,96,1990,에디,드라마
96,97,1990,폭풍의질주,드라마
97,98,1990,집시,드라마
98,99,1990,카르멘90,뮤지컬
99,100,1990,워킹걸,드라마
100,101,1991,붉은사랑,드라마
101,102,1991,베로니카의이중생활,드라마
102,103,1991,나홀로집에,가족
103,104,1991,서울에비타,드라마
104,105,1991,늑대와춤을,서부극(웨스턴)
105,106,1991,부활의노래,드라마
106,107,1991,신정무문,코미디
107,108,1991,르네의사생활,드라마
108,109,1991,터미네이터23D,액션
109,110,1991,양들의침묵,스릴러
110,111,1991,의적로빈후드,액션
111,112,1991,장군의아들2,드라마
112,113,1991,종횡사해,액션
113,114,1991,비엔나호텔의야간배달부,드라마
114,115,1991,신경쇠약직전의여자,코미디
115,116,1991,산딸기4,사극
116,117,1991,사랑의기적,드라마
117,118,1991,폭풍속으로,액션
118,119,1991,닉크,멜로/로맨스
119,120,1991,델타포스2,액션
120,121,1991,더블반담,액션
121,122,1991,멤피스벨,액션
122,123,1991,인어공주,애니메이션
123,124,1991,아무도모르게,드라마
124,125,1991,아들나라,드라마
125,126,1991,나의왼발,드라마
126,127,1991,은마는오지않는다,드라마
127,128,1991,별이빛나는밤에,드라마
128,129,1991,너에게로또다시,멜로/로맨스
129,130,1991,경마장가는길,드라마
130,131,1991,누가용의발톱을보았는가,드라마
131,132,1991,사의찬미,드라마
132,133,1991,수잔브링크의아리랑,드라마
133,134,1991,혼자도는바람개비,드라마
134,135,1991,열아홉의절망끝에부르는하나의사랑노래,드라마
135,136,1991,도범2,액션
136,137,1991,용형호제2,코미디
137,138,1991,중환영웅,코미디
138,139,1991,황비홍,액션
139,140,1991,천녀유혼3도도도,드라마
140,141,1991,가위손,드라마
141,142,1991,화소도,액션
142,143,1991,엘리게이터2,공포(호러)
143,144,1991,펜트하우스의칼리귤라,드라마
144,145,1991,게이트2,공포(호러)
145,146,1991,개벽,드라마
146,147,1991,귀여운짐승들내가쏘았다,멜로/로맨스
147,148,1991,가디안,공포(호러)
148,149,1991,겨울꿈은날지않는다,멜로/로맨스
149,150,1991,고금소총2,성인물(에로)
150,151,1991,겨울54,드라마
151,152,1991,꿈의구장,드라마
152,153,1991,강시와부시맨,코미디
153,154,1991,그렘린2뉴욕대소동,코미디
154,155,1991,괴마천사,멜로/로맨스
155,156,1991,격정,멜로/로맨스
156,157,1991,귀호,액션
157,158,1991,광란의시간,스릴러
158,159,1991,군자호구,멜로/로맨스
159,160,1991,귀타여걸,액션
160,161,1991,개목걸이,액션
161,162,1991,결혼하는남자,코미디
162,163,1991,귀경출사,코미디
163,164,1991,궁둥이에총을쏜남자,코미디
164,165,1991,강시지존,공포(호러)
165,166,1991,끌로드부인2,드라마
166,167,1991,골빈사나이,코미디
167,168,1991,개심귀,공포(호러)
168,169,1991,갈마,드라마
169,170,1991,검은휘파람,범죄
170,171,1991,끼있는여자는밤이슬을좋아한다,드라마
171,172,1991,꽃그늘속에부는바람,드라마
172,173,1991,해리가한껀잡았을때,액션
173,174,1991,하바나,드라마
174,175,1991,파워게임,액션
175,176,1991,라우라,드라마
176,177,1991,광란의사랑,드라마
177,178,1991,코끝에걸린사나이,액션
178,179,1991,산산이부서진이름이여,드라마
179,180,1991,변신전사트렌스토디,SF
180,181,1991,지존여장,액션
181,182,1991,만종,드라마
182,183,1991,이탈자,액션
183,184,1991,위험한사랑,드라마
184,185,1991,오호장,액션
185,186,1991,열일곱살의쿠데타,드라마
186,187,1991,겨울애마봄,성인물(에로)
187,188,1991,글로리아,전쟁
188,189,1991,굿바이뉴욕굿모닝내사랑,코미디
189,190,1991,어허어이어이가리,드라마
190,191,1991,눈물의웨딩드레스,드라마
191,192,1991,아마조니아,드라마
192,193,1991,사랑을위하여,멜로/로맨스
193,194,1991,집시엔젤,드라마
194,195,1991,지존애림,드라마
195,196,1991,좋은친구들,드라마
196,197,1991,할로윈데이,공포(호러)
197,198,1991,애욕의쟌다리,멜로/로맨스
198,199,1991,샤샤를위하여,드라마
199,200,1991,신칠용주,액션
200,201,1992,토토의천국,드라마
201,202,1992,가유희사,드라마
202,203,1992,빠담풍,드라마
203,204,1992,마농의샘,드라마
204,205,1992,마돈나진실혹은대담,드라마
205,206,1992,쉘부르의우산,멜로/로맨스
206,207,1992,알라딘,애니메이션
207,208,1992,우리들의일그러진영웅,드라마
208,209,1992,하이힐,드라마
209,210,1992,보디가드,멜로/로맨스
210,211,1992,산딸기5,드라마
211,212,1992,세상의모든아침,드라마
212,213,1992,환생,스릴러
213,214,1992,신부의아버지,가족
214,215,1992,벅시,드라마
215,216,1992,인도차이나,드라마
216,217,1992,사랑의행로,드라마
217,218,1992,가슴에돋는칼로슬픔을자르고,드라마
218,219,1992,미녀와야수,애니메이션
219,220,1992,사랑의용기,멜로/로맨스
220,221,1992,세상은살만큼아름답다,드라마
221,222,1992,라스트모히칸,전쟁
222,223,1992,백치애인,드라마
223,224,1992,걸어서하늘까지,드라마
224,225,1992,불행한아이의행복,드라마
225,226,1992,명자아끼꼬쏘냐,드라마
226,227,1992,블루벨벳,드라마
227,228,1992,후라이드그린토마토,드라마
228,229,1992,파앤드어웨이,멜로/로맨스
229,230,1992,연인,멜로/로맨스
230,231,1992,결혼이야기,드라마
231,232,1992,케이프피어,스릴러
232,233,1992,복수혈전,액션
233,234,1992,달은해가꾸는꿈,드라마
234,235,1992,아래층여자와위층남자,코미디
235,236,1992,장군의아들3,액션
236,237,1992,눈꽃,드라마
237,238,1992,그대안의블루,드라마
238,239,1992,하얀전쟁,전쟁
239,240,1992,가을여행,드라마
240,241,1992,김의전쟁,드라마
241,242,1992,겨울연가,드라마
242,243,1992,역사는이렇게시작됐다,드라마
243,244,1992,열쇠,드라마
244,245,1992,엽표행동,범죄
245,246,1992,델리카트슨사람들,코미디
246,247,1992,반고호,드라마
247,248,1992,폴리스스토리3,액션
248,249,1992,퐁네프의연인들,멜로/로맨스
249,250,1992,프린세스브라이드,판타지
250,251,1992,에이리언3,SF
251,252,1992,지존애림2,액션
252,253,1992,노호광,드라마
253,254,1992,사랑한다면이들처럼,드라마
254,255,1992,사랑과슬픔의여로,드라마
255,256,1992,용행천하,액션
256,257,1992,동방불패,액션
257,258,1992,계부3,공포(호러)
258,259,1992,깊은밤깊은곳에2,드라마
259,260,1992,그들만의리그,드라마
260,261,1992,꼴레뜨,드라마
261,262,1992,귀마쌍웅,드라마
262,263,1992,결혼만들기,코미디
263,264,1992,경천여장,액션
264,265,1992,글라디에이터,액션
265,266,1992,구마도장,액션
266,267,1992,깨진거울속의여인들,드라마
267,268,1992,강아지를타고온건달들,코미디
268,269,1992,귀여운악마,드라마
269,270,1992,경망쌍웅,액션
270,271,1992,꼬마천재테이트,드라마
271,272,1992,까뜨린느드느브의추억,드라마
272,273,1992,귀여운바람둥이,코미디
273,274,1992,그아버지에그아들,코미디
274,275,1992,가자왕,액션
275,276,1992,꼬마팬더핑핑,드라마
276,277,1992,겨울만가,드라마
277,278,1992,공룡선생,드라마
278,279,1992,고독한실력자,액션
279,280,1992,가출소년과쌍코대작전,드라마
280,281,1992,가진것없소이다,드라마
281,282,1992,겨울미리내,드라마
282,283,1992,인생이뭐객관식시험인가요,드라마
283,284,1992,헬레이져3,공포(호러)
284,285,1992,헨리의이야기,드라마
285,286,1992,투게더,드라마
286,287,1992,터커,드라마
287,288,1992,크미치스,어드벤처
288,289,1992,아더는영혼을살해했다,드라마
289,290,1992,스톤스콜피온,SF
290,291,1992,사랑의이름으로,드라마
291,292,1992,총각파티,코미디
292,293,1992,분노는오렌지같이파랗다,액션
293,294,1992,천국으로가는장의사,범죄
294,295,1992,진가락,액션
295,296,1992,장닭고교얄개,코미디
296,297,1992,라스트워리어,액션
297,298,1992,이혼하지않은여자,드라마
298,299,1992,둘이합쳐IQ100,코미디
299,300,1992,이블데드3암흑의군단,공포(호러)
300,301,1993,무장원소걸아,액션
301,302,1993,흐르는강물처럼,드라마
302,303,1993,피아노,드라마
303,304,1993,하워즈엔드,드라마
304,305,1993,홍등,드라마
305,306,1993,동성서취,액션
306,307,1993,르네의사생활2,드라마
307,308,1993,캔디맨,공포(호러)
308,309,1993,금지된사랑,드라마
309,310,1993,하우스오브스피리트,드라마
310,311,1993,알라딘,드라마
311,312,1993,클리프행어,스릴러
312,313,1993,크라잉게임,드라마
313,314,1993,블레이드러너파이널컷,SF
314,315,1993,가면의정사,스릴러
315,316,1993,K2,드라마
316,317,1993,검은모자,액션
317,318,1993,서편제,드라마
318,319,1993,복카치오93,드라마
319,320,1993,이혼녀,드라마
320,321,1993,백발마녀전2,멜로/로맨스
321,322,1993,델마와루이스,드라마
322,323,1993,패왕별희,멜로/로맨스
323,324,1993,결혼피로연,드라마
324,325,1993,시애틀의잠못이루는밤,드라마
325,326,1993,여인의향기,드라마
326,327,1993,써머스비,드라마
327,328,1993,로렌조오일,드라마
328,329,1993,시티오브조이,드라마
329,330,1993,시티헌터,액션
330,331,1993,바그다드카페,코미디
331,332,1993,키드캅,드라마
332,333,1993,대도무문,멜로/로맨스
333,334,1993,여자의일생,멜로/로맨스
334,335,1993,바람부는날이면압구정동에가야한다,멜로/로맨스
335,336,1993,투캅스,코미디
336,337,1993,화엄경,드라마
337,338,1993,비오는날수채화2,드라마
338,339,1993,첫사랑,드라마
339,340,1993,집시의시간,드라마
340,341,1993,그섬에가고싶다,드라마
341,342,1993,황비홍3사왕쟁패,사극
342,343,1993,황비홍2,액션
343,344,1993,달콤쌉사름한초콜릿,드라마
344,345,1993,소림사강호영패,액션
345,346,1993,죽음의항로그레이건맨,액션
346,347,1993,백발마녀전,액션
347,348,1993,개그특공대로봇트윈스,애니메이션
348,349,1993,개구쟁이데니스,가족
349,350,1993,그여자그남자,멜로/로맨스
350,351,1993,가두패왕,액션
351,352,1993,가슴달린남자,드라마
352,353,1993,기적의열쇠,공포(호러)
353,354,1993,조슈아트리,액션
354,355,1993,지중해,드라마
355,356,1993,공포의계단,공포(호러)
356,357,1993,거울속의정사,스릴러
357,358,1993,화전희사,코미디
358,359,1993,아마게돈,공포(호러)
359,360,1993,패신져57,액션
360,361,1993,네이웃의아내를탐하지마라,드라마
361,362,1993,독망,액션
362,363,1993,랑데뷰,드라마
363,364,1993,코코뉴욕,드라마
364,365,1993,찬스,멜로/로맨스
365,366,1993,의담비봉,드라마
366,367,1993,정령변,코미디
367,368,1993,4월의유혹,드라마
368,369,1993,사랑과추억의나날,전쟁
369,370,1993,동방불패2,사극
370,371,1993,씨내리,드라마
371,372,1993,독고구검,사극
372,373,1993,사랑의블랙홀,드라마
373,374,1993,동방삼협,SF
374,375,1993,글렌게리글렌로스,드라마
375,376,1993,그리프터스,드라마
376,377,1993,광란의정사,스릴러
377,378,1993,까뜨린느드뇌브의상류사회,드라마
378,379,1993,계엄령,드라마
379,380,1993,고등교육,드라마
380,381,1993,거부하는몸짓으로저하늘을,멜로/로맨스
381,382,1993,금병풍월,멜로/로맨스
382,383,1993,꿈의정사,드라마
383,384,1993,구두가발에맞는다면,코미디
384,385,1993,그대품에아카시아향기,드라마
385,386,1993,꾼사냥,드라마
386,387,1993,가위여자,드라마
387,388,1993,귀도귀,액션
388,389,1993,꾸러기가족,가족
389,390,1993,쥬라기공원,SF
390,391,1993,93강시선생,공포(호러)
391,392,1993,햄스트리트의육일간,드라마
392,393,1993,팝콘,공포(호러)
393,394,1993,트루로맨스,드라마
394,395,1993,톰과제리,애니메이션
395,396,1993,크러쉬,스릴러
396,397,1993,코리헤임의발렌타인보이,코미디
397,398,1993,심사관2제공,코미디
398,399,1993,스나이퍼,드라마
399,400,1993,수호전지영웅본색,액션
400,401,1994,나쁜피,드라마
401,402,1994,게임의법칙,드라마
402,403,1994,데미지,드라마
403,404,1994,세가지색레드,드라마
404,405,1994,세가지색화이트,드라마
405,406,1994,세가지색블루,드라마
406,407,1994,절대사랑,멜로/로맨스
407,408,1994,귀주이야기,드라마
408,409,1994,프리윌리,드라마
409,410,1994,천장지구2,액션
410,411,1994,마누라죽이기,드라마
411,412,1994,쉰들러리스트,드라마
412,413,1994,향혼녀,드라마
413,414,1994,머나먼여정,가족
414,415,1994,화혼,드라마
415,416,1994,산딸기6,멜로/로맨스
416,417,1994,칼리토,드라마
417,418,1994,그린파파야향기,드라마
418,419,1994,포레스트검프,드라마
419,420,1994,라이온킹,애니메이션
420,421,1994,올란도,드라마
421,422,1994,내책상위의천사,드라마
422,423,1994,음식남녀,드라마
423,424,1994,전함포템킨,드라마
424,425,1994,증발,미스터리
425,426,1994,순수의시대,드라마
426,427,1994,누드모델,드라마
427,428,1994,아비와아기,액션
428,429,1994,칠삭동이의설중매,드라마
429,430,1994,두여자이야기,드라마
430,431,1994,너에게나를보낸다,드라마
431,432,1994,태백산맥,드라마
432,433,1994,세상밖으로,드라마
433,434,1994,젊은남자,드라마
434,435,1994,장미빛인생,드라마
435,436,1994,구미호,SF
436,437,1994,이세상끝까지,SF
437,438,1994,길버트그레이프,드라마
438,439,1994,헐리우드키드의생애,드라마
439,440,1994,첩혈남아,범죄
440,441,1994,계약커플,드라마
441,442,1994,팡팡,드라마
442,443,1994,거꾸로가는여자,드라마
443,444,1994,검노,드라마
444,445,1994,깐느의밤은깊어,드라마
445,446,1994,과외수업,드라마
446,447,1994,금지옥엽,코미디
447,448,1994,광동오호,액션
448,449,1994,공포의데몬스2,공포(호러)
449,450,1994,광란의168시간,드라마
450,451,1994,고군,드라마
451,452,1994,네이키드,드라마
452,453,1994,라이따이한,드라마
453,454,1994,무거운새,드라마
454,455,1994,불의태양,액션
455,456,1994,비는사랑을타고,드라마
456,457,1994,슈퍼차일드,애니메이션
457,458,1994,암흑가의황제,액션
458,459,1994,위험한커플,범죄
459,460,1994,촉목경심,드라마
460,461,1994,어메이징닌자,액션
461,462,1994,적나고양2,드라마
462,463,1994,미란다8요일의여자,멜로/로맨스
463,464,1994,어린연인,드라마
464,465,1994,오사카의푸른밤,드라마
465,466,1994,장미의나날,스릴러
466,467,1994,천하대장군,사극
467,468,1994,커피카피코피,드라마
468,469,1994,태양속의남자,드라마
469,470,1994,한줌의시간속에서,드라마
470,471,1994,비버리힐빌리즈,코미디
471,472,1994,이본느의향기,드라마
472,473,1994,네번의결혼식과한번의장례식,드라마
473,474,1994,겟어웨이끝없는도주,드라마
474,475,1994,관동군제8포로수용소,드라마
475,476,1994,나는소망한다내게금지된것을,드라마
476,477,1994,구품지마관,코미디
477,478,1994,기밀중안,액션
478,479,1994,끝없는사랑,드라마
479,480,1994,가라데키드,가족
480,481,1994,골든볼,코미디
481,482,1994,그남자의방그여자의집,코미디
482,483,1994,골든게이트,드라마
483,484,1994,길티,드라마
484,485,1994,귀여운빌리,코미디
485,486,1994,꿈꾸는사람들,드라마
486,487,1994,그녀의마음깊은곳에,드라마
487,488,1994,결혼이야기2,드라마
488,489,1994,패리스트라웃,드라마
489,490,1994,그리움엔이유가없다,드라마
490,491,1994,킬러나이트,액션
491,492,1994,LA여신,드라마
492,493,1994,여자가사랑을훔칠때,드라마
493,494,1994,위험한증거,스릴러
494,495,1994,이원적관능,멜로/로맨스
495,496,1994,붉은전사,드라마
496,497,1994,펜타트론,드라마
497,498,1994,이노센트,드라마
498,499,1994,노스트라다무스,드라마
499,500,1994,그래서나는도끼부인과결혼했다,코미디
500,501,1995,뮤리엘의웨딩,코미디
501,502,1995,가을의전설,멜로/로맨스
502,503,1995,사랑에관한짧은필름,드라마
503,504,1995,중경삼림,드라마
504,505,1995,타락천사,드라마
505,506,1995,쇼걸,드라마
506,507,1995,당신이잠든사이에,코미디
507,508,1995,마스카라,멜로/로맨스
508,509,1995,화평본위,드라마
509,510,1995,인생,드라마
510,511,1995,불멸의연인,드라마
511,512,1995,007골든아이,액션
512,513,1995,매디슨카운티의다리,멜로/로맨스
513,514,1995,301302,공포(호러)
514,515,1995,서유기월광보합,코미디
515,516,1995,아름다운청년전태일,드라마
516,517,1995,파리넬리,드라마
517,518,1995,구름속의산책,드라마
518,519,1995,레옹,액션
519,520,1995,언더씨즈2,액션
520,521,1995,숀코네리의함정,스릴러
521,522,1995,세븐,범죄
522,523,1995,토이스토리,애니메이션
523,524,1995,트윈픽스,미스터리
524,525,1995,사랑하기좋은날,멜로/로맨스
525,526,1995,노란손수건,멜로/로맨스
526,527,1995,스위티,코미디
527,528,1995,무궁화꽃이피었습니다,드라마
528,529,1995,말미잘,드라마
529,530,1995,천국보다낯선,드라마
530,531,1995,쿵후선생,드라마
531,532,1995,러브어페어,멜로/로맨스
532,533,1995,옥보단,판타지
533,534,1995,매드니스,공포(호러)
534,535,1995,테러리스트,액션
535,536,1995,개같은날의오후,드라마
536,537,1995,쇼생크탈출,드라마
537,538,1995,무소의뿔처럼혼자서가라,드라마
538,539,1995,닥터봉,코미디
539,540,1995,낮은목소리아시아에서여성으로산다는것,다큐멘터리
540,541,1995,런어웨이,액션
541,542,1995,누가나를미치게하는가,코미디
542,543,1995,애정만세,드라마
543,544,1995,영원한제국,미스터리
544,545,1995,남자는괴로워,코미디
545,546,1995,올레이디두잇,성인물(에로)
546,547,1995,금옥만당,코미디
547,548,1995,희생,드라마
548,549,1995,미키루크의FTW,드라마
549,550,1995,소낙비,사극
550,551,1995,디바,드라마
551,552,1995,텐더니스,공포(호러)
552,553,1995,하베스트,스릴러
553,554,1995,꿈이지나간자리,드라마
554,555,1995,굿캅스,액션
555,556,1995,애증의심판,스릴러
556,557,1995,딥다운,스릴러
557,558,1995,마담캅스,액션
558,559,1995,푸에르토에스콘디도,범죄
559,560,1995,샤도우체이서2,액션
560,561,1995,밴디트퀸,드라마
561,562,1995,불사신,액션
562,563,1995,가정교사,멜로/로맨스
563,564,1995,페이백,스릴러
564,565,1995,하이랜더3,액션
565,566,1995,백조공주,애니메이션
566,567,1995,솔져보이,액션
567,568,1995,에릭로버츠의불사조,범죄
568,569,1995,배드채널,SF
569,570,1995,영웅,액션
570,571,1995,그여자의숨소리,성인물(에로)
571,572,1995,공포의럼펄스킨,공포(호러)
572,573,1995,꼬마유령캐스퍼,판타지
573,574,1995,그냥파봤어,코미디
574,575,1995,고금소총3,성인물(에로)
575,576,1995,글로리아입의캣츠,액션
576,577,1995,고공침투,액션
577,578,1995,동사서독,사극
578,579,1995,흔들리는영웅,드라마
579,580,1995,판도라의상자,코미디
580,581,1995,게릴라,액션
581,582,1995,터미널포스,SF
582,583,1995,퀵앤데드,서부극(웨스턴)
583,584,1995,심판,스릴러
584,585,1995,소나기,가족
585,586,1995,베스트오브베스트3,액션
586,587,1995,둘이합쳐IQ1002,코미디
587,588,1995,대통령의연인,멜로/로맨스
588,589,1995,온니유,코미디
589,590,1995,흑설,드라마
590,591,1995,팀버튼의크리스마스악몽,애니메이션
591,592,1995,포카혼타스,애니메이션
